11.1335 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
18.5392 	EXP 	grating_S1_T5: phase = 0.5
18.5558 	EXP 	grating_S1_T5: phase = 0.0
18.5729 	EXP 	grating_S1_T5: phase = 0.0
18.5896 	EXP 	grating_S1_T5: phase = 0.0
18.6068 	EXP 	grating_S1_T5: phase = 0.5
18.6230 	EXP 	grating_S1_T5: phase = 0.5
18.6399 	EXP 	grating_S1_T5: phase = 0.5
18.6559 	EXP 	grating_S1_T5: phase = 0.5
18.6729 	EXP 	grating_S1_T5: phase = 0.0
18.6899 	EXP 	grating_S1_T5: phase = 0.0
18.7065 	EXP 	grating_S1_T5: phase = 0.0
18.7228 	EXP 	grating_S1_T5: phase = 0.0
18.7399 	EXP 	grating_S1_T5: phase = 0.5
18.7556 	EXP 	grating_S1_T5: phase = 0.5
18.7727 	EXP 	grating_S1_T5: phase = 0.5
18.7896 	EXP 	grating_S1_T5: phase = 0.5
18.8064 	EXP 	grating_S1_T5: phase = 0.0
18.8224 	EXP 	grating_S1_T5: phase = 0.0
18.8404 	EXP 	grating_S1_T5: phase = 0.0
18.8560 	EXP 	grating_S1_T5: phase = 0.5
18.8735 	EXP 	grating_S1_T5: phase = 0.5
18.8898 	EXP 	grating_S1_T5: phase = 0.5
18.9065 	EXP 	grating_S1_T5: phase = 0.5
18.9228 	EXP 	grating_S1_T5: phase = 0.0
18.9392 	EXP 	grating_S1_T5: phase = 0.0
18.9559 	EXP 	grating_S1_T5: phase = 0.0
18.9727 	EXP 	grating_S1_T5: phase = 0.0
18.9899 	EXP 	grating_S1_T5: phase = 0.5
19.0066 	EXP 	grating_S1_T5: phase = 0.5
19.0233 	EXP 	grating_S1_T5: phase = 0.5
19.0391 	EXP 	grating_S1_T5: phase = 0.5
19.0560 	EXP 	grating_S1_T5: phase = 0.0
19.0726 	EXP 	grating_S1_T5: phase = 0.0
19.0899 	EXP 	grating_S1_T5: phase = 0.0
19.1063 	EXP 	grating_S1_T5: phase = 0.5
19.1230 	EXP 	grating_S1_T5: phase = 0.5
19.1390 	EXP 	grating_S1_T5: phase = 0.5
19.1564 	EXP 	grating_S1_T5: phase = 0.5
19.1728 	EXP 	grating_S1_T5: phase = 0.0
19.1893 	EXP 	grating_S1_T5: phase = 0.0
19.2063 	EXP 	grating_S1_T5: phase = 0.0
19.2225 	EXP 	grating_S1_T5: phase = 0.0
19.2393 	EXP 	grating_S1_T5: phase = 0.5
19.2566 	EXP 	grating_S1_T5: phase = 0.5
19.2727 	EXP 	grating_S1_T5: phase = 0.5
19.2901 	EXP 	grating_S1_T5: phase = 0.5
19.3063 	EXP 	grating_S1_T5: phase = 0.0
19.3228 	EXP 	grating_S1_T5: phase = 0.0
19.3396 	EXP 	grating_S1_T5: phase = 0.0
19.3558 	EXP 	grating_S1_T5: phase = 0.5
19.3722 	EXP 	grating_S1_T5: phase = 0.5
19.3892 	EXP 	grating_S1_T5: phase = 0.5
19.4058 	EXP 	grating_S1_T5: phase = 0.5
19.4236 	EXP 	grating_S1_T5: phase = 0.0
19.4387 	EXP 	grating_S1_T5: phase = 0.0
19.4558 	EXP 	grating_S1_T5: phase = 0.0
19.4726 	EXP 	grating_S1_T5: phase = 0.0
19.4891 	EXP 	grating_S1_T5: phase = 0.5
19.5062 	EXP 	grating_S1_T5: phase = 0.5
19.5232 	EXP 	grating_S1_T5: phase = 0.5
19.5396 	EXP 	grating_S1_T5: phase = 0.5
19.5554 	EXP 	grating_S1_T5: phase = 0.0
19.5724 	EXP 	grating_S1_T5: phase = 0.0
19.5896 	EXP 	grating_S1_T5: phase = 0.0
19.6060 	EXP 	grating_S1_T5: phase = 0.5
19.6227 	EXP 	grating_S1_T5: phase = 0.5
19.6400 	EXP 	grating_S1_T5: phase = 0.5
19.6562 	EXP 	grating_S1_T5: phase = 0.5
19.6732 	EXP 	grating_S1_T5: phase = 0.0
19.6888 	EXP 	grating_S1_T5: phase = 0.0
19.7054 	EXP 	grating_S1_T5: phase = 0.0
19.7233 	EXP 	grating_S1_T5: phase = 0.0
19.7394 	EXP 	grating_S1_T5: phase = 0.5
19.7555 	EXP 	grating_S1_T5: phase = 0.5
19.7734 	EXP 	grating_S1_T5: phase = 0.5
19.7890 	EXP 	grating_S1_T5: phase = 0.5
19.8064 	EXP 	grating_S1_T5: phase = 0.0
19.8220 	EXP 	grating_S1_T5: phase = 0.0
19.8392 	EXP 	grating_S1_T5: phase = 0.0
19.8561 	EXP 	grating_S1_T5: phase = 0.5
19.8739 	EXP 	grating_S1_T5: phase = 0.5
19.8897 	EXP 	grating_S1_T5: phase = 0.5
19.9063 	EXP 	grating_S1_T5: phase = 0.5
19.9230 	EXP 	grating_S1_T5: phase = 0.0
19.9401 	EXP 	grating_S1_T5: phase = 0.0
19.9562 	EXP 	grating_S1_T5: phase = 0.0
19.9722 	EXP 	grating_S1_T5: phase = 0.0
19.9893 	EXP 	grating_S1_T5: phase = 0.5
